17421705	renewable agriculture and food systems
00222410	journal of maritime law and commerce
10962883	techniques in gastrointestinal endoscopy
hua xi kou qiang yi xue za zhi huaxi kouqiang yixue zazhi west china journal of stomatology	hua xi kou qiang yi xue za zhi huaxi kouqiang yixue zazhi west china journal of stomatology
biodiversity and conservation	biodiversity and conservation
j head trauma rehabil	journal of head trauma rehabilitation
essays bd	essays in biochemistry
tissue antigen	tissue antigens
proceedings of the international symposium on electrical insulating materials	proceedings of the international symposium on electrical insulating materials
09540911	soldering and surface mount technology
ethics behav	ethics behavior
0896548x	journal of trace elements in experimental medicine
rairorech oper	rairo operations research
aas hist s	aas history series
klin padiat	klinische padiatrie
81532229	preparative biochemistry and biotechnology
cirugia y cirujanos	cirugia y cirujanos
pract gastr	practical gastroenterology
2005 ieeeaces international conference on wireless communications and applied computational electromagnetics	2005 ieeeaces international conference on wireless communications and applied computational electromagnetics
gender educ	gender and education
acta geol sin	acta geologica sinica
dna repair	dna repair
caryologia	caryologia
09252312	neurocomputing
cytobios	cytobios
cornell international law journal	cornell international law journal
clinical linguistics and phonetics	clinical linguistics phonetics
research and practice for persons with severe disabilities	research and practice for persons with severe disabilities
15307905	cardiovascular toxicology
computer standards interfaces	computer standards and interfaces
ramanujan j	ramanujan journal
02713683	current eye research
forest policy and economics	forest policy and economics
anim biol	animal biology
j repro imm	journal of reproductive immunology
15708683	journal of applied logic
inverse pr	inverse problems
13875841	methodology and computing in applied probability
00430978	wasser wirtschaft
journal of radiological protection official journal of the society for radiological protection	journal of radiological protection
journal of structural chemistry	journal of structural chemistry
0003018x	transactions of the american nuclear society
02609991	journal of art design education
00084654	canadian packaging
14780585	design and nature
ecumene	ecumene
conference record industrial and commercial power systems technical conference	conference record industrial and commercial power systems technical conference
proceedings of the iasted international conference on signal and image processing	proceedings of the iasted international conference on signal and image processing
electron trans numer anal	electronic transactions on numerical analysis
computers and composition	computers and composition
j prod innovat manag	journal of product innovation management
science in china series amathematics	science in china series a mathematics
07484518	journal of quantitative criminology
actualite chimique	actualite chimique
15376583	early pregnancy online
plating and surface finishing	plating and surface finishing
spe journaldummy	spe journal
journal of japanese ophthalmological society	journal of japanese ophthalmological society
zeitschrift fur kulturtechnik und landentwicklung	zeitschrift fur kulturtechnik und landentwicklung
00224715	journal of statistical physics
03404285	transition metal chemistry
arth rheum	arthritis and rheumatism
j cons eng	journal of construction engineering and management
printq	printq
canadian journal of public healthrevue canadienne de sante publique	canadian journal of public health
agr forest entomol	agricultural and forest entomology
j struct ch	journal of structural chemistry
10284001	annals of the college of surgeons of hong kong
bus heal	business and health
81548263	polymer engineering and science
limnetica	limnetica
hast cent r	hastings center report
10618309	russian journal of nondestructive testing
mayo clin health lett	mayo clinic health letter english ed
economics and human biology	economics and human biology
rev chir or	revue de chirurgie orthopedique et reparatrice de lappareil moteur
tappi engineeringfinishing and converting conference and trade fair	tappi engineeringfinishing and converting conference and trade fair
j strategic inf syst	journal of strategic information systems
ann zool	annales zoologici
07708378	degres
curr drug targetcns	current drug targets cns and neurological disorders
10014322	qiangjiguang yu lizishuhigh power laser and particle beams
journal of environmental management	journal of environmental management
cochrane database of systematic reviews online	cochrane database of systematic reviews online
09235965	signal processing image communication
