journ_id,journal_name,source_type
19971,2006 IEEE Design and Diagnostics of Electronic Circuits and systems,Scopus
19972,"""2006 IEEE EIC Climate Change Technology Conference, EICCCC 2006""",Scopus
19973,"""2006 IEEE Information Theory Workshop, ITW 2006""",Scopus
19974,"""2006 IEEE International Conference on Automation Science and Engineering, CASE""",Scopus
19975,"""2006 IEEE International Conference on Automation, Quality and Testing, Robotics, AQTR""",Scopus
19976,"""2006 IEEE International Conference on Computational Cybernetics, ICCC""",Scopus
19977,2006 IEEE International Conference on Electro Information Technology,Scopus
19978,2006 IEEE International Conference on Granular Computing,Scopus
19979,"""2006 IEEE International Conference on Industrial Informatics, INDIN'06""",Scopus
19980,"""2006 IEEE International Conference on Integrated Circuit Design and Technology, ICICDT'06""",Scopus
19981,"""2006 IEEE International Conference on Mechatronics and Automation, ICMA 2006""",Scopus
19982,"""2006 IEEE International Conference on Mechatronics, ICM""",Scopus
19983,"""2006 IEEE International Conference on Mobile Ad Hoc and Sensor Systems, MASS""",Scopus
19984,"""2006 IEEE International Conference on Multimedia and Expo, ICME 2006 - Proceedings""",Scopus
19985,"""2006 IEEE International Conference on Robotics and Biomimetics, ROBIO 2006""",Scopus
19986,"""2006 IEEE International Conference on Service Operations and Logistics, and Informatics, SOLI 2006""",Scopus
19987,"""2006 IEEE International Conference on Vehicular Electronics and Safety, ICVES""",Scopus
19988,"""2006 IEEE International Symposium on Micro-Nano Mechanical and Human Science, MHS""",Scopus
19989,"""2006 IEEE International Symposium on Power Line Communications and Its Applications, ISPLC'06""",Scopus
19990,"""2006 IEEE International Systems-on-Chip Conference, SOC""",Scopus
19991,"""2006 IEEE International Vacuum Electronics Conference held jointly with 2006 IEEE International Vacuum Electron Sources, IVEC/IVESC 2006""",Scopus
19992,"""2006 IEEE International Workshop on Antenna Technology, IWAT 2006 - Small Antennas and Novel Metamaterials""",Scopus
19993,"""2006 IEEE International Workshop on Genomic Signal Processing and Statistics, GENSIPS 2006""",Scopus
19994,"""2006 IEEE Long Island Systems, Applications and Technology Conference, LISAT""",Scopus
19995,"""2006 IEEE MicroRad Proceedings - 9th Specialist Meeting on Microwave Radiometry and Remote Sensing Applications, MicroRad'06""",Scopus
19996,"""2006 IEEE Mountain Workshop on Adaptive and Learning Systems, SMCals 2006""",Scopus
19997,"""2006 IEEE Power Engineering Society General Meeting, PES""",Scopus
19998,2006 IEEE Power India Conference,Scopus
19999,2006 IEEE Sarnoff Symposium,Scopus
20000,"""2006 IEEE Sensor Array and Multichannel Signal Processing Workshop Proceedings, SAM 2006""",Scopus
20001,"""2006 IEEE Singapore International Conference on Communication Systems, ICCS 2006""",Scopus
20002,"""2006 IEEE Workshop on Microelectronics and Electron Devices, WMED'06""",Scopus
20003,"""2006 IEEE Workshop on Signal Processing Systems Design and Implementation, SIPS""",Scopus
20004,"""2006 IEEE/NLM Life Science Systems and Applications Workshop, LiSA 2006""",Scopus
20005,2006 IFIP International Conference on Wireless and Optical Communications Networks,Scopus
20006,2006 IIE Annual Conference and Exhibition,Scopus
20007,"""2006 Innovations in Information Technology, IIT""",Scopus
20008,"""2006 International Conference on Advances in Space Technologies, ICAST""",Scopus
20009,"""2006 International Conference on Autonomic and Autonomous Systems, ICAS'06""",Scopus
20010,"""2006 International Conference on Collaborative Computing: Networking, Applications and Worksharing, CollaborateCom""",Scopus
20011,"""2006 International Conference on Communications, Circuits and Systems, ICCCAS, Proceedings""",Scopus
20012,"""2006 International Conference on Computational Intelligence and Security, ICCIAS 2006""",Scopus
20013,"""2006 International Conference on Computer Engineering and Systems, ICCES'06""",Scopus
20014,"""2006 International Conference on Cyberworlds, CW'06""",Scopus
20015,"""2006 International Conference on Electronic Materials and Packaging, EMAP""",Scopus
20016,"""2006 International Conference on Information and Communication Technology and Development, ICTD2006""",Scopus
20017,"""2006 International Conference on Megagauss Magnetic Field Generation and Related Topics, including the International Workshop on High Energy Liners and High Energy Density Applications, MEGAGAUSS""",Scopus
20018,"""2006 International Conference on Numerical Simulation of Semiconductor Optoelectronic Devices, NUSOD '06""",Scopus
20019,"""2006 International Conference on Photonics in Switching, Proceedings, PS""",Scopus
20020,"""2006 International Conference on Power Electronics, Drives and Energy Systems, PEDES '06""",Scopus
20021,"""2006 International Conference on Power System Technology, POWERCON2006""",Scopus
20022,"""2006 International Conference on Software Engineering Advances, ICSEA'06""",Scopus
20023,2006 International Conference on Transparent Optical Networks,Scopus
20024,"""2006 International Conference on Wireless Communications, Networking and Mobile Computing, WiCOM 2006""",Scopus
20025,"""2006 International Interconnect Technology Conference, IITC""",Scopus
20026,"""2006 International Microsystems, Packaging,Assembly Conference Taiwan, IMPACT - Proceedings of Technical Papers""",Scopus
20027,"""2006 International RF and Microwave Conference, (RFM) Proceedings""",Scopus
20028,"""2006 International Students and Young Scientists Workshop Photonics and Microsystems, ISYSW""",Scopus
20029,"""2006 International Symposium on Communications and Information Technologies, ISCIT""",Scopus
20030,"""2006 International Symposium on Intelligent Signal Processing and Communications, ISPACS'06""",Scopus
20031,"""2006 International Symposium on System-on-Chip, SOC""",Scopus
20032,"""2006 International Symposium on VLSI Design, Automation and Test, VLSI-DAT 2006 - Proceedings of Technical Papers""",Scopus
20033,"""2006 International Telecommunications Symposium, ITS""",Scopus
20034,"""2006 International Topical Meeting on Microwave Photonics, MWP""",Scopus
20035,"""2006 International Workshop on Integrated Nonlinear Microwave and Millimeter-Wave Circuits, INMMIC 2006 - Proceedings""",Scopus
20036,"""2006 International Workshop on Nano CMOS - Proceedings, IWNC""",Scopus
20037,"""2006 International Workshop on Satellite and Space Communications, IWSSC""",Scopus
20038,"""2006 Northern Optics Conference Proceedings, NO""",Scopus
20039,2006 NSTI Nanotechnology Conference and Trade Show - NSTI Nanotech 2006 Technical Proceedings,Scopus
20040,2006 Optical Data Storage Topical Meeting - Post Deadline Papers,Scopus
20041,"""2006 Optical Fiber Communication Conference, and the 2006 National Fiber Optic Engineers Conference""",Scopus
20042,"""2006 Optics Valley of China International Symposium on Optoelectronics, OVC EXPO""",Scopus
20043,"""2006 Pervasive Health Conference and Workshops, PervasiveHealth""",Scopus
20044,"""2006 Second IEEE and IFIP International Conference in Central Asia on Internet, ICI 2006""",Scopus
20045,2006 Securecomm and Workshops,Scopus
20046,"""2006 Seventh International Baltic Conference on Databases and Information Systems, Proceedings""",Scopus
20047,2006 SICE-ICASE International Joint Conference,Scopus
20048,2006 SME Annual Conference - Advances in Comminution,Scopus
20049,2006 SME Annual Conference - Functional Fillers and Nanoscale Minerals: New Markets/New Horizons,Scopus
20050,2006 SPE Intelligent Energy Conference and Exhibition,Scopus
20051,2006 SPE Western Regional AAPG Pacific Section/GSA Cordilleran Section Joint Meeting,Scopus
20052,2006 TAPPI Advanced Coating Fundamentals Symposium,Scopus
20053,2006 TAPPI Decorative and Industrial Laminates Symposium,Scopus
20054,"""2006 TAPPI Engineering, Pulping and Environmental Conference Proceedings""",Scopus
20055,2006 TAPPI International Conference on Nanotechnology,Scopus
20056,2006 TAPPI Papermakers Conference and 2006 TAPPI Coating and Graphic Arts Conference Proceedings,Scopus
20057,2006 TMS Fall Extraction and Processing Division: Sohn International Symposium,Scopus
20058,2006 Topical Meeting on Silicon Monolithic Integrated Circuits in RF Systems - Digest of Papers,Scopus
20059,"""2006 Wireless Telecommunications Symposium, WTS""",Scopus
20060,"""2006 Workshop on High Performance Switching and Routing, HPSR 2006""",Scopus
20061,"""2006 World Automation Congress, WAC'06""",Scopus
20062,"""2007 10th International Conference on Computer and Information Technology, ICCIT""",Scopus
20063,"""2007 14th IEEE Symposium on Communications and Vehicular Technology in the Benelux, SCVT""",Scopus
20064,"""2007 15th IEEE-NPSS Real-Time Conference, RT""",Scopus
20065,"""2007 15th International Conference on Digital Signal Processing, DSP 2007""",Scopus
20066,2007 16th IST Mobile and Wireless Communications Summit,Scopus
20067,2007 17th International Conference Radioelektronika,Scopus
20068,"""2007 17th International Crimean Conference - Microwave and Telecommunication Technology, CRIMICO""",Scopus
20069,"""2007 1st ACM/IEEE International Conference on Distributed Smart Cameras, ICDSC""",Scopus
20070,2007 1st Annual RFID Eurasia,Scopus
20071,"""2007 1st Asian and Pacific Conference on Synthetic Aperture Radar Proceedings, APSAR 2007""",Scopus
20072,"""2007 1st International Conference on Bioinformatics and Biomedical Engineering, ICBBE""",Scopus
20073,"""2007 1st International Global Information Infrastructure Symposium, GIIS 2007 - """"Closing the Digital Divide""""""",Scopus
20074,"""2007 1st International Symposium on Advanced Networks and Telecommunications Systems, ANTS""",Scopus
20075,"""2007 22nd IEEE Non-Volatile Semiconductor Memory Workshop, Proceedings, NVSMW""",Scopus
20076,2007 2nd IEEE International Symposium on New Frontiers in Dynamic Spectrum Access Networks,Scopus
20077,"""2007 2nd IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing, CAMPSAP""",Scopus
20078,"""2007 2nd IEEE Workshop on Networking Technologies for Software Defined Radio Networks, SDR""",Scopus
20079,"""2007 2nd IEEE/IFIP International Workshop on Broadband Convergence Networks, BcN""",Scopus
20080,"""2007 2nd International Conference on Pervasive Computing and Applications, ICPCA'07""",Scopus
20081,2007 2nd International Symposium on Wireless Pervasive Computing,Scopus
20082,"""2007 39th North American Power Symposium, NAPS""",Scopus
20083,"""2007 3rd IEEE/IFIP International Conference in Central Asia on Internet, ICI 2007""",Scopus
20084,"""2007 3rd International Conference on Wireless Communication and Sensor Networks, WCSN""",Scopus
20085,"""2007 4th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks, SECON""",Scopus
20086,"""2007 4th Annual IEEE Consumer Communications and Networking Conference, CCNC 2007""",Scopus
20087,2007 4th IEEE International Symposium on Biomedical Imaging: From Nano to Macro - Proceedings,Scopus
20088,"""2007 4th IEEE Workshop on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications, IDAACS""",Scopus
20089,"""2007 4th International Conference on Electrical and Electronics Engineering, ICEEE 2007""",Scopus
20090,"""2007 5th International Workshops on Comparative Evaluation in Requirements Engineering, CERE""",Scopus
20091,"""2007 5th Student Conference on Research and Development, SCORED""",Scopus
20092,2007 60th Annual Conference for Protective Relay Engineers,Scopus
20093,"""2007 6th Conference on Telecommunication Techno-Economics, CTTE 2007""",Scopus
20094,"""2007 6th IEEE and ACM International Symposium on Mixed and Augmented Reality, ISMAR""",Scopus
20095,"""2007 6th International Conference on Antenna Theory and Techniques, ICATT'07""",Scopus
20096,"""2007 6th International Conference on Information, Communications and Signal Processing, ICICS""",Scopus
20097,"""2007 6th International Workshop on Design and Reliable Communication Networks, DRCN 2007""",Scopus
20098,"""2007 7th IEEE International Conference on Nanotechnology - IEEE-NANO 2007, Proceedings""",Scopus
20099,"""2007 8th Annual International Workshop and Tutorials on Electron Devices and Materials, EDM'07 - Proceedings""",Scopus
20100,"""2007 8th International Conference on Electronic Measurement and Instruments, ICEMI""",Scopus
20101,"""2007 9th International Conference on Electrical Power Quality and Utilisation, EPQU""",Scopus
20102,"""2007 9th International Symposium on Signal Processing and its Applications, ISSPA 2007, Proceedings""",Scopus
20103,"""2007 ACM International Symposium on Software Testing and Analysis, ISSTA'07""",Scopus
20104,2007 AIChE Annual Meeting,Scopus
20105,2007 AIChE Spring National Meeting,Scopus
20106,"""2007 ASABE Annual International Meeting, Technical Papers""",Scopus
20107,"""2007 Asia Optical Fiber Communication and Optoelectronic Exposition and Conference, AOE""",Scopus
20108,"""2007 Asia-Pacific Conference on Applied Electromagnetics Proceedings, APACE2007""",Scopus
20109,"""2007 Asia-Pacific Conference on Communications, APCC""",Scopus
20110,"""2007 Atlanta Conference on Science, Technology and Innovation Policy, ACSTIP""",Scopus
20111,"""2007 Australasian Telecommunication Networks and Applications Conference, ATNAC 2007""",Scopus
20112,"""2007 Australasian Universities Power Engineering Conference, AUPEC""",Scopus
20113,"""2007 Biometrics Symposium, BSYM""",Scopus
20114,"""2007 Computational Electromagnetics Workshop, CEM'07""",Scopus
20115,"""2007 Computing Frontiers, Conference Proceedings""",Scopus
20116,"""2007 Electrical Insulation Conference and Electrical Manufacturing Expo, EEIC 2007""",Scopus
20117,"""2007 European Conference on Power Electronics and Applications, EPE""",Scopus
20118,"""2007 European Radar Conference, EURAD""",Scopus
20119,"""2007 Fourth Annual Conference on Wireless on Demand Network Systems and Services, WONS'07""",Scopus
20120,"""2007 High-Speed Networks Workshop, HSNW""",Scopus
20121,"""2007 IEEE 10th International Conference on Rehabilitation Robotics, ICORR'07""",Scopus
20122,"""2007 IEEE 15th Signal Processing and Communications Applications, SIU""",Scopus
20123,"""2007 IEEE 6th International Conference on Development and Learning, ICDL""",Scopus
20124,"""2007 IEEE 9Th International Workshop on Multimedia Signal Processing, MMSP 2007 - Proceedings""",Scopus
20125,"""2007 IEEE Applied Electromagnetics Conference, AEMC 2007""",Scopus
20126,"""2007 IEEE Asian Solid-State Circuits Conference, A-SSCC""",Scopus
20127,"""2007 IEEE Canada Electrical Power Conference, EPC 2007""",Scopus
20128,2007 IEEE Cement Industry Technical Conference Record,Scopus
20129,"""2007 IEEE Conference on Advanced Video and Signal Based Surveillance, AVSS 2007 Proceedings""",Scopus
20130,2007 IEEE Conference on Technologies for Homeland Security: Enhancing Critical Infrastructure Dependability,Scopus
20131,"""2007 IEEE Congress on Evolutionary Computation, CEC 2007""",Scopus
20132,"""2007 IEEE Dallas Engineering in Medicine and Biology Workshop, DEMBS""",Scopus
20133,"""2007 IEEE Dallas/CAS Workshop on System-on-Chip (SoC): Design, Applications, Integration, and Software, DCAS-07""",Scopus
20134,"""2007 IEEE Global Internet Symposium, GI""",Scopus
20135,"""2007 IEEE Information Theory Workshop, ITW 2007, Proceedings""",Scopus
20136,"""2007 IEEE International Behavioral Modeling and Simulation Workshop, BMAS""",Scopus
20137,"""2007 IEEE International Conference on Computer Design, ICCD 2007""",Scopus
20138,"""2007 IEEE International Conference on Control and Automation, ICCA""",Scopus
20139,"""2007 IEEE International Conference on Electro/Information Technology, EIT 2007""",Scopus
20140,"""2007 IEEE International Conference on Information Reuse and Integration, IEEE IRI-2007""",Scopus
20141,"""2007 IEEE International Conference on Networking, Sensing and Control, ICNSC'07""",Scopus
20142,"""2007 IEEE International Conference on Pervasive Services, ICPS""",Scopus
20143,"""2007 IEEE International Conference on Research, Innovation and Vision for the Future, RIVF 2007""",Scopus
20144,"""2007 IEEE International Conference on Robotics and Biomimetics, ROBIO""",Scopus
20145,"""2007 IEEE International Conference on Service Operations and Logistics, and Informatics, SOLI""",Scopus
20146,"""2007 IEEE International Conference on System of Systems Engineering, SOSE""",Scopus
20147,"""2007 IEEE International Conference on Ultra-Wideband, ICUWB""",Scopus
20148,"""2007 IEEE International Conference on Vehicular Electronics and Safety, ICVES""",Scopus
20149,"""2007 IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks, WOWMOM""",Scopus
20150,"""2007 IEEE International Symposium on Diagnostics for Electric Machines, Power Electronics and Drives, SDEMPED""",Scopus
20151,"""2007 IEEE International Symposium on Intelligent Signal Processing, WISP""",Scopus
20152,"""2007 IEEE International Symposium on Nanoscale Architectures, NANOARCH""",Scopus
20153,"""2007 IEEE International Symposium on Power Line Communications and Its Applications, ISPLC'07""",Scopus
20154,"""2007 IEEE Internatonal Conference on Mobile Adhoc and Sensor Systems, MASS""",Scopus
20155,"""2007 IEEE Lausanne POWERTECH, Proceedings""",Scopus
20156,"""2007 IEEE Meeting the Growing Demand for Engineers and Their Educators 2010-2020 International Summit, MGDETE 2007""",Scopus
20157,2007 IEEE Mobile WiMAX Symposium,Scopus
20158,"""2007 IEEE North-East Workshop on Circuits and Systems, NEWCAS 2007""",Scopus
20159,"""2007 IEEE Power Engineering Society General Meeting, PES""",Scopus
20160,"""2007 IEEE Region 5 Technical Conference, TPS""",Scopus
20161,"""2007 IEEE Sarnoff Symposium, SARNOFF""",Scopus
20162,"""2007 IEEE Systems and Information Engineering Design Symposium, SIEDS""",Scopus
20163,"""2007 IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO 2007""",Scopus
20164,2007 IEEE Workshop on Automatic Identification Advanced Technologies - Proceedings,Scopus
20165,"""2007 IEEE Workshop on Automatic Speech Recognition and Understanding, ASRU 2007, Proceedings""",Scopus
20166,"""2007 IEEE Workshop on High Performance Switching and Routing, HPSR""",Scopus
20167,"""2007 IEEE Workshop on Microelectronics and Electron Devices, WMED""",Scopus
20168,"""2007 IEEE Workshop on Motion and Video Computing, WMVC 2007""",Scopus
20169,"""2007 IEEE/ACS International Conference on Computer Systems and Applications, AICCSA 2007""",Scopus
20170,"""2007 IEEE/ICME International Conference on Complex Medical Engineering, CME 2007""",Scopus
20171,"""2007 IEEE/LEOS International Conference on Optical MEMS and Nanophotonics, OMENS""",Scopus
20172,"""2007 IFIP International Conference on Very Large Scale Integration, VLSI-SoC""",Scopus
20173,"""2007 Information Theory and Applications Workshop, Conference Proceedings, ITA""",Scopus
20174,"""2007 International Conference on Clean Electrical Power, ICCEP '07""",Scopus
20175,"""2007 International Conference on Convergence Information Technology, ICCIT 2007""",Scopus
20176,"""2007 International Conference on Electrical Engineering, ICEE""",Scopus
20177,"""2007 International Conference on Electromagnetics in Advanced Applications, ICEAA'07""",Scopus
20178,"""2007 International Conference on Information and Emerging Technologies, ICIET""",Scopus
20179,"""2007 International Conference on Integration of Knowledge Intensive Multi-Agent Systems, KIMAS 2007""",Scopus
20180,"""2007 International Conference on Intelligent and Advanced Systems, ICIAS 2007""",Scopus
20181,"""2007 International Conference on Intelligent Systems Applications to Power Systems, ISAP""",Scopus
20182,"""2007 International Conference on Microalloyed Steels: Processing, Microstructure, Properties and Performance Proceedings""",Scopus
20183,"""2007 International Conference on Microwave and Millimeter Wave Technology, ICMMT '07""",Scopus
20184,2007 International Conference on Numerical Simulation of Semiconductor Optoelectronic Devices - NUSOD'07,Scopus
20185,"""2007 International Conference on Sensor Technologies and Applications, SENSORCOMM 2007, Proceedings""",Scopus
20186,"""2007 International Conference on Solid Dielectrics, ICSD""",Scopus
20187,"""2007 International Conference on Systems Engineering and Modeling, ICSEM '07""",Scopus
20188,"""2007 International Conference on Wireless Communications, Networking and Mobile Computing, WiCOM 2007""",Scopus
20189,"""2007 International Nano-Optelectronics Workshop, iNOW""",Scopus
20190,"""2007 International Semiconductor Device Research Symposium, ISDRS""",Scopus
20191,"""2007 International Symposium on High Capacity Optical Networks and Enabling Technologies, HONET""",Scopus
20192,"""2007 International Symposium on Integrated Circuits, ISIC""",Scopus
20193,"""2007 International Symposium on Intelligent Signal Processing and Communications Systems, ISPACS 2007 - Proceedings""",Scopus
20194,"""2007 International Symposium on Micro-NanoMechatronics and Human Science, MHS""",Scopus
20195,"""2007 International Symposium on System-on-Chip Proceedings, SOC""",Scopus
20196,"""2007 International Symposium on VLSI Design, Automation and Test, VLSI-DAT 2007 - Proceedings of Technical Papers""",Scopus
20197,"""2007 International Waveform Diversity and Design Conference, WDD""",Scopus
20198,"""2007 International Workshop on Cross Layer Design, IWCLD 2007""",Scopus
20199,"""2007 International Workshop on Multidimensional (nD) Systems, nDS 2007""",Scopus
20200,"""2007 International Workshop on Satellite and Space Communication, IWSSC'07""",Scopus
20201,"""2007 iREP Symposium- Bulk Power System Dynamics and Control - VII, Revitalizing Operational Reliability""",Scopus
20202,"""2007 ITI 5th International Conference on Information and Communications Technology, ICICT 2007""",Scopus
20203,"""2007 IWSSIP and EC-SIPMCS - Proc. 2007 14th Int. Workshop on Systems, Signals and Image Processing, and 6th EURASIP Conf. Focused on Speech and Image Processing, Multimedia Communications and Services""",Scopus
20204,"""2007 Joint International Conference on Optical Internet and Australian Conference on Optical Fibre Technology, COIN-ACOFT 2007""",Scopus
20205,"""2007 Korea-Japan Microwave Conference, KJMW2007, Technical Digest 2007""",Scopus
20206,2007 Latin American Network Operations and Management Symposium - LANOMS 2007,Scopus
20207,"""2007 Loughborough Antennas and Propagation Conference, LAPC 2007 Conference Proceedings""",Scopus
20208,"""2007 Mediterranean Conference on Control and Automation, MED""",Scopus
20209,"""2007 Mobile Networking for Vehicular Environments, MOVE""",Scopus
20210,"""2007 NSTI Nanotechnology Conference and Trade Show - NSTI Nanotech 2007, Technical Proceedings""",Scopus
20211,"""2007 Photonics in Switching, PS""",Scopus
20212,"""2007 Power Systems Conference: Advance Metering, Protection, Control, Communication, and Distributed Resources, PSC 2007""",Scopus
20213,"""2007 Proceedings - Annual Reliability and Maintainability Symposium, RAMS""",Scopus
20214,"""2007 Proceedings of the 5th Joint ASME/JSME Fluids Engineering Summer Conference, FEDSM 2007""",Scopus
20215,"""2007 Proceedings of the ASME International Design Engineering Technical Conferences and Computers and Information in Engineering Conference, DETC2007""",Scopus
20216,"""2007 Proceedings of the ASME InterPack Conference, IPACK 2007""",Scopus
20217,2007 Proceedings of the ASME Pressure Vessels and Piping Conference - 8th International Conference on Creep and Fatigue at Elevated Temperatures - CREEP8,Scopus
20218,2007 Proceedings of the ASME/JSME Thermal Engineering Summer Heat Transfer Conference - HT 2007,Scopus
20219,"""2007 Proceedings of the ASME/STLE International Joint Tribology Conference, IJTC 2007""",Scopus
20220,"""2007 Second International Conference on Digital Telecommunications, ICDT'07""",Scopus
20221,"""2007 Spanish Conference on Electron Devices, Proceedings""",Scopus
20222,"""2007 Symposium on Industrial Embedded Systems Proceeedings, SIES'2007""",Scopus
20223,2007 TAPPI Papermakers and PIMA International Leadership Conference,Scopus
20224,"""2007 Topical Meeting on Silicon Monolithic Integrated Circuits in RF Systems, SiRF07""",Scopus
20225,"""2007 Urban Remote Sensing Joint Event, URS""",Scopus
20226,"""2007 Virtual Rehabilitation, IWVR""",Scopus
20227,"""2007 Wireless Telecommunications Symposium, WTS 2007""",Scopus
20228,2007 Working IEEE/IFIP Conference on Software Architecture (WICSA'07),Scopus
20229,"""2007 Workshop on Computational Electromagnetics in Time-Domain, CEM-TD""",Scopus
20230,"""2008 10th IEEE Intl. Conf. on e-Health Networking, Applications and Service, HEALTHCOM 2008""",Scopus
20231,"""2008 10th International Conference on Control, Automation, Robotics and Vision, ICARCV 2008""",Scopus
20232,"""2008 10th International Conference on Electronic Materials and Packaging, EMAP 2008""",Scopus
20233,"""2008 11th IEEE Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems, I-THERM""",Scopus
20234,"""2008 11th IEEE Singapore International Conference on Communication Systems, ICCS 2008""",Scopus
20235,"""2008 12th International Middle East Power System Conference, MEPCON 2008""",Scopus
20236,"""2008 13th International Power Electronics and Motion Control Conference, EPE-PEMC 2008""",Scopus
20237,"""2008 14th Asia-Pacific Conference on Communications, APCC 2008""",Scopus
20238,"""2008 14th Symposium on Electromagnetic Launch Technology, EML, Proceedings""",Scopus
20239,"""2008 17th International Conference on Microwaves, Radar and Wireless Communications, MIKON 2008""",Scopus
20240,"""2008 19th International Conference on Pattern Recognition, ICPR 2008""",Scopus
20241,"""2008 1st International Conference on Distributed Frameworks and Application, DFmA 2008""",Scopus
20242,"""2008 1st International Workshops on Image Processing Theory, Tools and Applications, IPTA 2008""",Scopus
20243,"""2008 23rd International Conference Image and Vision Computing New Zealand, IVCNZ""",Scopus
20244,"""2008 23rd International Symposium on Computer and Information Sciences, ISCIS 2008""",Scopus
20245,"""2008 26th International Conference on Microelectronics, Proceedings, MIEL 2008""",Scopus
20246,"""2008 2nd ACM/IEEE International Conference on Distributed Smart Cameras, ICDSC 2008""",Scopus
20247,"""2008 2nd IEEE International Conference on Digital Ecosystems and Technologies, IEEE-DEST 2008""",Scopus
20248,"""2008 2nd IEEE International Nanoelectronics Conference, INEC 2008""",Scopus
20249,"""2008 2nd International Conference on Signals, Circuits and Systems, SCS 2008""",Scopus
20250,"""2008 3DTV-Conference: The True Vision - Capture, Transmission and Display of 3D Video, 3DTV-CON 2008 Proceedings""",Scopus
20251,"""2008 3rd IEEE Conference on Industrial Electronics and Applications, ICIEA 2008""",Scopus
20252,"""2008 3rd International Conference on Bio-Inspired Computing: Theories and Applications, BICTA 2008""",Scopus
20253,"""2008 3rd International Conference on Information and Communication Technologies: From Theory to Applications, ICTTA""",Scopus
20254,"""2008 3rd International Conference on Pervasive Computing and Applications, ICPCA08""",Scopus
20255,"""2008 3rd International Microsystems, Packaging, Assembly and Circuits Technology Conference, IMPACT 2008""",Scopus
20256,"""2008 3rd International Symposium on Communications, Control, and Signal Processing, ISCCSP 2008""",Scopus
20257,"""2008 3rd International Workshop on Genetic and Evolving Fuzzy Systems, GEFS""",Scopus
20258,"""2008 3rd Workshop on Workflows in Support of Large-Scale Science, WORKS 2008""",Scopus
20259,"""2008 4th Advanced Satellite Mobile Systems - Proceedings, ASMS 2008""",Scopus
20260,"""2008 4th IEEE International Conference on Circuits and Systems for Communications, ICCSC""",Scopus
20261,"""2008 4th International Conference on Ultrawideband and Ultrashot Impulse Signals, UWBUSIS 2008""",Scopus
20262,"""2008 5th Annual Conference on Wireless on Demand Network Systems and Services, WONS""",Scopus
20263,"""2008 5th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks Workshops, SECON""",Scopus
20264,"""2008 5th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks, SECON""",Scopus
20265,"""2008 5th European Radar Conference Proceedings, EuRAD 2008""",Scopus
20266,"""2008 5th IEEE Consumer Communications and Networking Conference, CCNC 2008""",Scopus
20267,"""2008 5th IEEE International Symposium on Biomedical Imaging: From Nano to Macro, Proceedings, ISBI""",Scopus
20268,"""2008 5th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2008""",Scopus
20269,"""2008 5th International Conference on Group IV Photonics, GFP""",Scopus
20270,"""2008 5th International Conference on the European Electricity Market, EEM""",Scopus
20271,"""2008 5th International Multi-Conference on Systems, Signals and Devices, SSD'08""",Scopus
20272,"""2008 5th International Symposium on Turbo Codes and Related Topics, TURBOCODING""",Scopus
20273,"""2008 7th Asia-Pacific Symposium on Information and Telecommunication Technologies, APSITT""",Scopus
20274,"""2008 7th IEEE International Conference on Cybernetic Intelligent Systems, CIS 2008""",Scopus
20275,"""2008 8th IEEE Conference on Nanotechnology, IEEE-NANO""",Scopus
20276,"""2008 8th IEEE-RAS International Conference on Humanoid Robots, Humanoids 2008""",Scopus
20277,"""2008 AIChE Spring National Meeting, Conference Proceedings""",Scopus
20278,"""2008 Annual IEEE Student Paper Conference, AISPC""",Scopus
20279,"""2008 Asia Simulation Conference - 7th International Conference on System Simulation and Scientific Computing, ICSC 2008""",Scopus
20280,"""2008 Asia-Pacific Symposium on Electromagnetic Compatibility and 19th International Zurich Symposium on Electromagnetic Compatibility, APEMC 2008""",Scopus
20281,"""2008 Biometrics Symposium, BSYM""",Scopus
20282,"""2008 Cairo International Biomedical Engineering Conference, CIBEC 2008""",Scopus
20283,"""2008 Conference on Human System Interaction, HSI 2008""",Scopus
20284,"""2008 Conference on Quantum Electronics and Laser Science Conference on Lasers and Electro-Optics, CLEO/QELS""",Scopus
20285,"""2008 Electrical Design of Advanced Packaging and Systems Symposium, IEEE EDAPS 2008 - Proceedings""",Scopus
20286,"""2008 Global Symposium on Millimeter Waves, Proceeding, GSMM 2008""",Scopus
20287,"""2008 Hands-free Speech Communication and Microphone Arrays, Proceedings, HSCMA 2008""",Scopus
20288,"""2008 IAPR Workshop on Pattern Recognition in Remote Sensing, PRRS 2008""",Scopus
20289,"""2008 IEEE 14th International Mixed-Signals, Sensors, and Systems Test Workshop, IMS3TW""",Scopus
20290,"""2008 IEEE 16th Signal Processing, Communication and Applications Conference, SIU""",Scopus
20291,"""2008 IEEE 7th International Conference on Development and Learning, ICDL""",Scopus
20292,"""2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops""",Scopus
